analysis,repeat,outer_fold,assignment_level,index_scope,fold,data_index_zero_based,tablet_id,source_split,source_row_one_based
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,97,calibrate:121,calibrate,121
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,102,calibrate:126,calibrate,126
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,103,calibrate:127,calibrate,127
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,116,calibrate:143,calibrate,143
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,119,calibrate:149,calibrate,149
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,133,validate:014,validate,14
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,134,validate:015,validate,15
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,136,validate:017,validate,17
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,143,validate:026,validate,26
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,146,validate:031,validate,31
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,1,154,validate:039,validate,39
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,3,calibrate:004,calibrate,4
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,15,calibrate:018,calibrate,18
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,18,calibrate:022,calibrate,22
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,20,calibrate:024,calibrate,24
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,24,calibrate:028,calibrate,28
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,28,calibrate:033,calibrate,33
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,30,calibrate:035,calibrate,35
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,37,calibrate:043,calibrate,43
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,38,calibrate:044,calibrate,44
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,49,calibrate:058,calibrate,58
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,53,calibrate:063,calibrate,63
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,54,calibrate:064,calibrate,64
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,63,calibrate:076,calibrate,76
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,66,calibrate:080,calibrate,80
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,67,calibrate:081,calibrate,81
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,68,calibrate:082,calibrate,82
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,72,calibrate:087,calibrate,87
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,74,calibrate:089,calibrate,89
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,79,calibrate:096,calibrate,96
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,89,calibrate:110,calibrate,110
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,91,calibrate:112,calibrate,112
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,113,calibrate:140,calibrate,140
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,115,calibrate:142,calibrate,142
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,122,calibrate:152,calibrate,152
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,128,validate:007,validate,7
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,129,validate:008,validate,8
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,137,validate:019,validate,19
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,141,validate:024,validate,24
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,147,validate:032,validate,32
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,151,validate:036,validate,36
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,2,155,validate:040,validate,40
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,0,calibrate:001,calibrate,1
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,5,calibrate:006,calibrate,6
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,7,calibrate:008,calibrate,8
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,8,calibrate:010,calibrate,10
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,9,calibrate:011,calibrate,11
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,12,calibrate:015,calibrate,15
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,13,calibrate:016,calibrate,16
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,27,calibrate:032,calibrate,32
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,33,calibrate:039,calibrate,39
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,36,calibrate:042,calibrate,42
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,46,calibrate:055,calibrate,55
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,56,calibrate:066,calibrate,66
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,64,calibrate:077,calibrate,77
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,69,calibrate:084,calibrate,84
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,70,calibrate:085,calibrate,85
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,73,calibrate:088,calibrate,88
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,77,calibrate:093,calibrate,93
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,83,calibrate:101,calibrate,101
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,85,calibrate:103,calibrate,103
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,87,calibrate:108,calibrate,108
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,98,calibrate:122,calibrate,122
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,104,calibrate:128,calibrate,128
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,106,calibrate:131,calibrate,131
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,111,calibrate:137,calibrate,137
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,123,calibrate:155,calibrate,155
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,125,validate:003,validate,3
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,130,validate:009,validate,9
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,139,validate:021,validate,21
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,140,validate:022,validate,22
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,145,validate:029,validate,29
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,148,validate:033,validate,33
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,3,152,validate:037,validate,37
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,14,calibrate:017,calibrate,17
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,40,calibrate:047,calibrate,47
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,44,calibrate:053,calibrate,53
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,52,calibrate:062,calibrate,62
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,55,calibrate:065,calibrate,65
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,57,calibrate:067,calibrate,67
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,58,calibrate:069,calibrate,69
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,60,calibrate:071,calibrate,71
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,62,calibrate:074,calibrate,74
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,75,calibrate:090,calibrate,90
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,80,calibrate:098,calibrate,98
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,81,calibrate:099,calibrate,99
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,82,calibrate:100,calibrate,100
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,84,calibrate:102,calibrate,102
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,93,calibrate:115,calibrate,115
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,94,calibrate:117,calibrate,117
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,96,calibrate:120,calibrate,120
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,99,calibrate:123,calibrate,123
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,105,calibrate:130,calibrate,130
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,110,calibrate:136,calibrate,136
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,112,calibrate:139,calibrate,139
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,114,calibrate:141,calibrate,141
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,118,calibrate:148,calibrate,148
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,120,calibrate:150,calibrate,150
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,121,calibrate:151,calibrate,151
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,126,validate:004,validate,4
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,127,validate:006,validate,6
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,131,validate:011,validate,11
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,135,validate:016,validate,16
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,142,validate:025,validate,25
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,4,153,validate:038,validate,38
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,2,calibrate:003,calibrate,3
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,4,calibrate:005,calibrate,5
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,10,calibrate:012,calibrate,12
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,19,calibrate:023,calibrate,23
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,21,calibrate:025,calibrate,25
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,23,calibrate:027,calibrate,27
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,25,calibrate:030,calibrate,30
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,29,calibrate:034,calibrate,34
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,31,calibrate:037,calibrate,37
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,35,calibrate:041,calibrate,41
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,39,calibrate:045,calibrate,45
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,45,calibrate:054,calibrate,54
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,47,calibrate:056,calibrate,56
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,59,calibrate:070,calibrate,70
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,61,calibrate:072,calibrate,72
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,71,calibrate:086,calibrate,86
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,76,calibrate:091,calibrate,91
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,78,calibrate:094,calibrate,94
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,95,calibrate:118,calibrate,118
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,100,calibrate:124,calibrate,124
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,101,calibrate:125,calibrate,125
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,107,calibrate:133,calibrate,133
development_repeated_nested_cv,2,2,inner_validation,outer_training_local,5,108,calibrate:134,calibrate,134
